COUNTRY,INCOME
Georgia,2713.94009863586
Germany,34884.0347919125
Ghana,1027.8692433697
Gibraltar,-1.0
Glorioso Islands,-1.0
Greece,21641.9003584139
Greenland,-1.0
Grenada,-1.0
Guadeloupe,-1.0
Guam,-1.0
Guatemala,2377.8546181794
Guernsey,-1.0
Guinea,541.942830189381
Guinea-Bissau,426.088498325008
Guyana,3913.48895486583
Haiti,1153.48163294437
Heard Island and McDonald Islands,-1.0
Honduras,1653.16221939659
Hungary,10184.5412366471
Iceland,-1.0
India,1165.59852909655
Indonesia,2298.91253072025
Iran,-1.0
Iraq,3551.32758445856
Ireland,33922.9980826575
Isle of Man,-1.0
Israel,25869.4206803693
Italy,29345.0676095474
Jamaica,4226.14470396807
Japan,34955.3161952781
Jersey,-1.0
Jordan,3408.73966190751
Juan De Nova Island,-1.0
Kazakhstan,5653.05788043253
Kenya,807.776574009614
Kiribati,1979.37891683813
Kuwait,35309.5630976852
Kyrgyzstan,-1.0
Laos,-1.0
Latvia,8646.37710830057
Lebanon,6308.87356695249
Lesotho,1229.36400093866
Liberia,271.137179096866
Libya,8540.67759104187
Liechtenstein,-1.0
Lithuania,10178.3649192088
Luxembourg,63207.6945814129
Madagascar,364.280048701654
Madeira,-1.0
Malawi,370.33290916919
Malaysia,6407.02673646629
Maldives,5524.19100543055
Mali,563.31450265074
Malta,-1.0
Marshall Islands,-1.0
Martinique,-1.0
Mauritania,1365.88618447906
Mauritius,6872.94022045395
Mayotte,-1.0
Mexico,7366.4535116167
Micronesia,-1.0
Moldova,2325.87244085878
Monaco,-1.0
Mongolia,1848.61645493195
Montenegro,5836.80869064169
Montserrat,-1.0
Morocco,2500.9736328125
Mozambique,403.378227648071
Myanmar,669.999995561472
Namibia,4451.08230238533
Nauru,-1.0
Nepal,561.051062266026
Netherlands,41485.0726901309
New Caledonia,-1.0
New Zealand,26700.6366227867
Nicaragua,1347.17294286671
Niger,495.312361480005
Nigeria,1760.84070266462
Niue,-1.0
Norfolk Island,-1.0
North Korea,-1.0
North Macedonia,3749.38274347599
Northern Mariana Islands,-1.0
Norway,69298.7699030136
Oman,12938.5990293177
Pakistan,808.530052654789
Palau,-1.0
Palestinian Territory,-1.0
Panama,7005.91671163324
Papua New Guinea,1256.62520508209
Paraguay,3993.94226819038
Peru,4166.57193267013
Philippines,2139.73506803663
Pitcairn,-1.0
Poland,10519.1517720358
Portugal,17942.0893964935
Puerto Rico,-1.0
Qatar,47493.8919424359
Réunion,-1.0
Romania,6749.99682896449
Russian Federation,8539.91796875
Rwanda,486.595780829309
Saba,-1.0
Saint Barthelemy,-1.0
Saint Eustatius,-1.0
Saint Helena,-1.0
Saint Kitts and Nevis,-1.0
Saint Lucia,-1.0
Saint Martin,-1.0
Saint Pierre and Miquelon,-1.0
Saint Vincent and the Grenadines,-1.0
Samoa,3096.99519028522
San Marino,-1.0
Sao Tome and Principe,988.166586288578
Saudi Arabia,17960.5345376916
Senegal,1134.8292243741
Serbia,4773.50588928819
Seychelles,9049.84794262548
Sierra Leone,359.615128566031
Singapore,40278.6649931937
Sint Maarten,-1.0
Slovakia,-1.0
Slovenia,18501.4963593885
Solomon Islands,1454.38416151853
Somalia,-1.0
South Africa,6452.33536276352
South Georgia and South Sandwich Islands,-1.0
South Korea,-1.0
South Sudan,-1.0
Spain,25486.3210084568
Sri Lanka,2605.86359540469
Sudan,-1.0
Suriname,5467.87100943889
Svalbard,-1.0
Sweden,45188.8555297413
Switzerland,63191.0431544726
Syria,-1.0
Tajikistan,767.838421666136
Tanzania,590.65869140625
Thailand,3939.98554068975
Timor-Leste,-1.0
Togo,424.534823902151
Tokelau,-1.0
Tonga,3225.14880971055
Trinidad and Tobago,11680.7657180305
Tunisia,3274.44621044787
Turkiye,8905.31661201184
Turkmenistan,2680.16277493762
Turks and Caicos Islands,-1.0
Tuvalu,-1.0
Uganda,653.09556630604
Ukraine,2436.32739257813
United Arab Emirates,37615.0752928902
United Kingdom,33571.1993119611
United States,41121.4835155995
United States Minor Outlying Islands,-1.0
Uruguay,11308.9778354042
US Virgin Islands,-1.0
Uzbekistan,1441.56539869506
Vanuatu,2470.05592573669
Vatican City,-1.0
Venezuela,-1.0
Vietnam,-1.0
Wallis and Futuna,-1.0
Yemen,-1.0
Zambia,986.16101080267
Zimbabwe,701.696422576962
