COUNTRY,INCOME
Somalia,-1.0
South Africa,5045.05919187081
South Georgia and South Sandwich Islands,-1.0
South Korea,-1.0
South Sudan,-1.0
Spain,24030.4139136431
Sri Lanka,1284.77614479697
Sudan,-1.0
Suriname,3849.77290391139
Svalbard,-1.0
Sweden,40452.4096642975
Switzerland,50174.7622880417
Syria,-1.0
Tajikistan,436.825203964966
Tanzania,420.452606201172
Thailand,2653.91976258223
Timor-Leste,-1.0
Togo,354.362358302372
Tokelau,-1.0
Tonga,2580.04662408052
Trinidad and Tobago,9592.65760116862
Tunisia,2574.36595197676
Turkiye,6615.69629619718
Turkmenistan,940.479294069736
Turks and Caicos Islands,-1.0
Tuvalu,-1.0
Uganda,269.274363771579
Ukraine,1873.92687988281
United Arab Emirates,37719.5310987804
United Kingdom,37973.6151931478
United States,39721.62665009
United States Minor Outlying Islands,-1.0
Uruguay,5685.94094817024
US Virgin Islands,-1.0
Uzbekistan,478.537534731781
Vanuatu,1783.60222805492
Vatican City,-1.0
Venezuela,-1.0
Vietnam,-1.0
Wallis and Futuna,-1.0
Yemen,-1.0
Zambia,682.221142000889
Zimbabwe,158.235946138245
