COUNTRY,INCOME,AVG_YR_SCH
US Virgin Islands,-1.0,-1.0
Uzbekistan,1473.2156412856,11.9
Vanuatu,3213.10280923101,7.0457826
Vatican City,-1.0,-1.0
Venezuela,-1.0,9.820335
Vietnam,-1.0,8.44
Wallis and Futuna,-1.0,-1.0
Yemen,-1.0,4.6707754
Zambia,1003.09511870682,7.1571217
Zimbabwe,1224.80394223146,8.68746
