COUNTRY,INCOME,AVG_YR_SCH
Tuvalu,-1.0,8.412628
Uganda,184.722182972858,4.022727
Ukraine,609.498474121094,10.94
United Arab Emirates,25741.3083522085,8.580898
United Kingdom,24062.7018504808,10.954275
United States,31888.818031456,12.925
United States Minor Outlying Islands,-1.0,-1.0
Uruguay,6205.30887082542,8.527143
US Virgin Islands,-1.0,-1.0
Uzbekistan,332.285125272437,10.14974
Vanuatu,1223.25650286455,-1.0
Vatican City,-1.0,-1.0
Venezuela,-1.0,8.07
Vietnam,-1.0,5.850574
Wallis and Futuna,-1.0,-1.0
Yemen,-1.0,1.48413
Zambia,294.562764056838,5.48153
Zimbabwe,331.363072994458,6.697
