COUNTRY,INCOME,AVG_YR_SCH
Gabon,2529.37991384539,6.612
Gambia,-1.0,2.4887729
Georgia,865.46802792704,11.978
Germany,24783.8963854618,13.454941
Ghana,263.288258650987,5.365661
Gibraltar,-1.0,-1.0
Glorioso Islands,-1.0,-1.0
Greece,-1.0,9.491428
Greenland,-1.0,-1.0
Grenada,-1.0,8.6830015
Guadeloupe,-1.0,-1.0
Guam,-1.0,-1.0
Guatemala,1523.24116157035,3.8
Guernsey,-1.0,-1.0
Guinea,290.63489761473,1.485
Guinea-Bissau,270.296568648375,-1.0
Guyana,758.497463102901,6.263449
Haiti,537.171541574545,4.059143
Heard Island and McDonald Islands,-1.0,-1.0
Honduras,1033.19477469175,4.797971
Hungary,6544.61972559891,10.535
Iceland,-1.0,12.176881
India,479.431463097695,4.3737683
Indonesia,764.557368234541,6.770625
Iran,-1.0,9.119347
Iraq,615.60060712545,5.848227
Ireland,30561.3408946143,10.95
Isle of Man,-1.0,-1.0
Israel,15551.5696865501,10.725125
Italy,23156.0017730543,9.055
Jamaica,3051.27158931526,7.772
Japan,27744.272425243,12.2185
Jersey,-1.0,-1.0
Jordan,1670.73272732123,7.8
Juan De Nova Island,-1.0,-1.0
Kazakhstan,1299.92453801921,10.530001
Kenya,347.014957679913,5.7735057
Kiribati,1369.54031443022,7.780306
Kuwait,20237.2849272076,6.150938
Kyrgyzstan,-1.0,10.518
Laos,-1.0,4.4634953
Latvia,3880.13304217233,11.965262
Lebanon,3123.77140707065,-1.0
Lesotho,755.623618014311,5.6287827
Liberia,56.7359046950058,3.7206354
Libya,3590.8455001758,6.096
Liechtenstein,-1.0,11.42321
Lithuania,4627.56737922419,11.501352
Luxembourg,46904.2557207792,11.26
Madagascar,301.016764672891,4.2983055
Madeira,-1.0,-1.0
Malawi,212.340927191849,3.4698293
Malaysia,3002.04370827311,7.922
Maldives,3028.16562387873,3.482887
Mali,323.597281405799,1.2899023
Malta,-1.0,8.856
Marshall Islands,-1.0,-1.0
Martinique,-1.0,-1.0
Mauritania,701.297391348643,3.250502
Mauritius,4304.06986766987,6.9054546
Mayotte,-1.0,-1.0
Mexico,5732.84895489499,7.1324997
Micronesia,-1.0,-1.0
Moldova,625.59474146362,10.581059
Monaco,-1.0,-1.0
Mongolia,562.02878640784,9.34
Montenegro,-1.0,10.44
Montserrat,-1.0,-1.0
Morocco,1555.91442871094,3.578
Mozambique,260.159534354649,1.9853376
Myanmar,123.149748741287,3.0799677
Namibia,2357.36615677216,5.9604826
Nauru,-1.0,7.303608
Nepal,238.823837125133,3.104
Netherlands,29386.4056831828,11.79
New Caledonia,-1.0,-1.0
New Zealand,17792.4675275219,13.17
Nicaragua,900.283152695208,7.1578155
Niger,272.130625354499,1.2875161
Nigeria,609.050790171062,5.042648
Niue,-1.0,-1.0
Norfolk Island,-1.0,-1.0
North Korea,-1.0,-1.0
North Macedonia,1913.70449970433,7.405339
Northern Mariana Islands,-1.0,-1.0
Norway,39178.4032384882,12.192857
Oman,5680.50878464639,6.27
Pakistan,480.811699914041,4.078253
Palau,-1.0,12.238811
Palestinian Territory,-1.0,-1.0
Panama,3708.95923423549,8.3
Papua New Guinea,373.500650590676,3.5443702
Paraguay,1089.35361247956,7.11
Peru,1874.66632621072,8.54091
Philippines,1030.45418023266,8.3725
Pitcairn,-1.0,-1.0
Poland,4815.26355398291,11.57
Portugal,13119.0068207241,7.15
Puerto Rico,-1.0,-1.0
Qatar,24867.5442431442,8.13791
Réunion,-1.0,-1.0
Romania,2008.78009165931,9.862
Russian Federation,2217.1611328125,-1.0
Rwanda,200.960953350208,2.8069403
Saba,-1.0,-1.0
Saint Barthelemy,-1.0,-1.0
Saint Eustatius,-1.0,-1.0
Saint Helena,-1.0,-1.0
Saint Kitts and Nevis,-1.0,-1.0
Saint Lucia,-1.0,7.7363157
Saint Martin,-1.0,-1.0
Saint Pierre and Miquelon,-1.0,-1.0
Saint Vincent and the Grenadines,-1.0,9.635479
Samoa,1473.60654918799,11.0720005
San Marino,-1.0,9.27584
Sao Tome and Principe,543.811968905589,4.8084097
Saudi Arabia,9083.91837376489,7.3075
Senegal,724.096686392591,1.5145755
Serbia,-1.0,8.123333
Seychelles,7058.83725255307,10.41882
Sierra Leone,213.178033756716,3.0483565
Singapore,19054.0592734292,9.952001
Sint Maarten,-1.0,-1.0
Slovakia,-1.0,10.708
Slovenia,11914.5819673275,11.497692
Solomon Islands,819.852818787306,5.2097845
Somalia,-1.0,-1.0
South Africa,3386.63600821776,8.76
South Georgia and South Sandwich Islands,-1.0,-1.0
South Korea,-1.0,10.992
South Sudan,-1.0,-1.0
Spain,18547.5884308069,8.442308
Sri Lanka,888.425925183804,10.512
Sudan,-1.0,2.734
Suriname,2000.72724554465,-1.0
Svalbard,-1.0,-1.0
Sweden,31984.2553213704,11.996667
Switzerland,40939.3931930921,10.978828
Syria,-1.0,5.106
Tajikistan,-1.0,10.909412
Tanzania,360.849273681641,4.415
Thailand,1847.10758162683,6.816094
Timor-Leste,694.663764842594,-1.0
Togo,331.895409932525,3.2005103
Tokelau,-1.0,-1.0
Tonga,1788.69338333683,10.058
Trinidad and Tobago,6103.0744223171,9.452778
Tunisia,2170.66133978318,5.4636846
Turkiye,3764.39676339232,-1.0
Turkmenistan,653.665529688947,10.899812
Turks and Caicos Islands,-1.0,-1.0
Tuvalu,-1.0,8.647154
Uganda,177.538927331913,4.275
Ukraine,820.34228515625,11.134922
United Arab Emirates,26025.9666784017,8.785449
United Kingdom,29959.8835187649,11.462161
United States,33555.3389578932,12.855
United States Minor Outlying Islands,-1.0,-1.0
Uruguay,3410.35913501901,8.95
US Virgin Islands,-1.0,-1.0
Uzbekistan,297.245897435351,10.328402
Vanuatu,1366.62084114401,-1.0
Vatican City,-1.0,-1.0
Venezuela,-1.0,7.8459997
Vietnam,-1.0,6.275011
Wallis and Futuna,-1.0,-1.0
Yemen,-1.0,1.7782818
Zambia,319.351276082766,5.6636267
Zimbabwe,266.450858330146,6.952
