COUNTRY,INCOME
Somalia,-1.0
South Africa,5889.12063464434
South Georgia and South Sandwich Islands,-1.0
South Korea,-1.0
South Sudan,1356.36612274554
Spain,24255.0260100063
Sri Lanka,3394.73050035872
Sudan,1469.77746582031
Suriname,6152.58291600764
Svalbard,-1.0
Sweden,52089.6352759408
Switzerland,69446.6309854852
Syria,-1.0
Tajikistan,1120.97570075284
Tanzania,745.864013671875
Thailand,4545.13959958715
Timor-Leste,-1.0
Togo,475.331079612717
Tokelau,-1.0
Tonga,3944.05431854213
Trinidad and Tobago,13773.0504405006
Tunisia,3324.96012072812
Turkiye,10665.1872018902
Turkmenistan,-1.0
Turks and Caicos Islands,-1.0
Tuvalu,-1.0
Uganda,594.638240262462
Ukraine,3474.39892578125
United Arab Emirates,46197.4104149389
United Kingdom,36079.9107190471
United States,45618.9320251633
United States Minor Outlying Islands,-1.0
Uruguay,15370.2184385514
US Virgin Islands,-1.0
Uzbekistan,2003.06264843472
Vanuatu,2741.09263850916
Vatican City,-1.0
Venezuela,-1.0
Vietnam,-1.0
Wallis and Futuna,-1.0
Yemen,-1.0
Zambia,1394.07251066492
Zimbabwe,1082.23772931043
