COUNTRY,INCOME
Madagascar,362.355865909405
Madeira,-1.0
Malawi,251.675137390951
Malaysia,6925.1977352322
Maldives,7962.51456940946
Mali,624.837107661752
Malta,-1.0
Marshall Islands,-1.0
Martinique,-1.0
Mauritania,1373.25680989428
Mauritius,8599.24196401843
Mayotte,-1.0
Mexico,6958.92736281275
Micronesia,-1.0
Moldova,2721.02930223246
Monaco,-1.0
Mongolia,2648.59421821437
Montenegro,6136.763220385
Montserrat,-1.0
Morocco,2795.94091796875
Mozambique,346.166463059197
Myanmar,1017.9423266749
Namibia,3727.41885050132
Nauru,-1.0
Nepal,824.812183647403
Netherlands,37170.1437638577
New Caledonia,-1.0
New Zealand,33030.9836762186
Nicaragua,1845.90493812389
Niger,501.861819790839
Nigeria,1812.31535863866
Niue,-1.0
Norfolk Island,-1.0
North Korea,-1.0
North Macedonia,4408.87769870395
Northern Mariana Islands,-1.0
Norway,58475.3238826672
Oman,11543.1325248311
Pakistan,1328.74154795712
Palau,-1.0
Palestinian Territory,-1.0
Panama,12431.7781078021
Papua New Guinea,1896.05993244973
Paraguay,5108.91034408961
Peru,5262.98407728089
Philippines,3034.55976635583
Pitcairn,-1.0
Poland,10405.6612617759
Portugal,16058.3195670212
Puerto Rico,-1.0
Qatar,46708.399380677
Réunion,-1.0
Romania,7538.86594615417
Russian Federation,6884.12744140625
Rwanda,587.845260671481
Saba,-1.0
Saint Barthelemy,-1.0
Saint Eustatius,-1.0
Saint Helena,-1.0
Saint Kitts and Nevis,-1.0
Saint Lucia,-1.0
Saint Martin,-1.0
Saint Pierre and Miquelon,-1.0
Saint Vincent and the Grenadines,-1.0
Samoa,3680.72027601097
San Marino,-1.0
Sao Tome and Principe,1115.17138614127
Saudi Arabia,17319.8183175574
Senegal,1100.87539820816
Serbia,4679.41351497109
Seychelles,12565.3074912811
Sierra Leone,372.239915178654
Singapore,44514.6459530865
Sint Maarten,-1.0
Slovakia,-1.0
Slovenia,16741.1120482849
Solomon Islands,1851.31791724857
Somalia,-1.0
South Africa,4613.22018645003
South Georgia and South Sandwich Islands,-1.0
South Korea,-1.0
South Sudan,-1.0
Spain,22502.2824051243
Sri Lanka,3756.43685213437
Sudan,2245.953125
Suriname,3933.50064979308
Svalbard,-1.0
Sweden,43610.186697005
Switzerland,63668.848941924
Syria,-1.0
Tajikistan,842.670488286255
Tanzania,794.671997070313
Thailand,4506.62069846308
Timor-Leste,1217.24954320612
Togo,669.415072691078
Tokelau,-1.0
Tonga,3649.47142785266
Trinidad and Tobago,14102.5327092694
Tunisia,3211.36262987419
Turkiye,9193.57420566561
Turkmenistan,-1.0
Turks and Caicos Islands,24479.7729319357
Tuvalu,-1.0
Uganda,568.897814292872
Ukraine,1884.49853515625
United Arab Emirates,38136.5200928587
United Kingdom,34106.7443843343
United States,49368.5132965417
United States Minor Outlying Islands,-1.0
Uruguay,15101.8509102972
US Virgin Islands,-1.0
Uzbekistan,2358.76135970268
Vanuatu,2695.37078344756
Vatican City,-1.0
Venezuela,-1.0
Vietnam,-1.0
Wallis and Futuna,-1.0
Yemen,-1.0
Zambia,979.960863480569
Zimbabwe,1071.23567610965
