COUNTRY,INCOME,AVG_YR_SCH
Timor-Leste,-1.0,-1.0
Togo,432.38988921265,3.34
Tokelau,-1.0,-1.0
Tonga,2769.19410870463,10.58
Trinidad and Tobago,9958.83848705784,10.3
Tunisia,3059.18053184751,6.48
Turkiye,7429.9722239224,-1.0
Turkmenistan,2525.46919150125,10.862171
Turks and Caicos Islands,-1.0,-1.0
Tuvalu,-1.0,9.350732
Uganda,636.310127204543,5.145
Ukraine,2021.95104980469,11.476035
United Arab Emirates,32273.1223960587,9.662727
United Kingdom,32299.4339401713,13.09
United States,39149.3111472822,13.01
United States Minor Outlying Islands,-1.0,-1.0
Uruguay,8967.09402716101,8.37
US Virgin Islands,-1.0,-1.0
Uzbekistan,974.856236162155,10.883475
Vanuatu,2233.92535502486,5.953568
Vatican City,-1.0,-1.0
Venezuela,-1.0,8.25
Vietnam,-1.0,7.54
Wallis and Futuna,-1.0,-1.0
Yemen,-1.0,2.732047
Zambia,833.974000131827,6.209916
Zimbabwe,563.262076087007,7.5639997
