COUNTRY,INCOME,AVG_YR_SCH
Costa Rica,3974.42587058233,7.95529
Côte d'Ivoire,-1.0,-1.0
Croatia,7788.7795017295,10.293
Cuba,2915.30096160954,10.436
Curacao,-1.0,-1.0
Cyprus,19631.4921875,10.56
Czech Republic,-1.0,-1.0
Denmark,38020.6193751276,12.92
Djibouti,794.873434053475,1.8585352
Dominica,4478.06475574357,8.106263
Dominican Republic,2099.41698161201,6.7765617
Ecuador,1996.87419396019,7.5488234
Egypt,-1.0,6.402
El Salvador,2043.17841284663,5.4785714
Equatorial Guinea,-1.0,6.764664
Eritrea,367.593511472347,-1.0
Estonia,7216.3640414905,12.86
Eswatini,2197.92953348195,4.7373815
Ethiopia,84.6071746488098,1.7834226
Falkland Islands,-1.0,-1.0
Faroe Islands,-1.0,-1.0
Fiji,2809.83406883548,8.817272
Finland,31502.6854002252,12.135
France,28883.4838226798,10.24
French Guiana,-1.0,-1.0
French Polynesia,-1.0,-1.0
French Southern Territories,-1.0,-1.0
Gabon,2684.90643461523,6.766
Gambia,-1.0,2.572032
Georgia,1146.54555772151,12.036
Germany,28464.0295722083,13.8
Ghana,311.370923075265,5.413371
Gibraltar,-1.0,-1.0
Glorioso Islands,-1.0,-1.0
Greece,-1.0,9.620714
Greenland,-1.0,-1.0
Grenada,-1.0,8.726946
Guadeloupe,-1.0,-1.0
Guam,-1.0,-1.0
Guatemala,1615.44148628867,3.75
Guernsey,-1.0,-1.0
Guinea,311.918605746327,1.4985714
Guinea-Bissau,310.626111203711,-1.0
Guyana,798.455956586392,6.4068985
Haiti,656.482167057587,4.166749
Heard Island and McDonald Islands,-1.0,-1.0
Honduras,1075.25200909242,4.864936
Hungary,8019.14275524441,10.6825
Iceland,-1.0,12.323441
India,546.628023724287,4.4507976
Indonesia,803.371952628852,7.0437503
Iran,-1.0,9.339647
Iraq,962.78093872402,5.9296966
Ireland,35219.2081788199,11.09
Isle of Man,-1.0,-1.0
Israel,16385.3187612031,10.77
Italy,26369.7395818151,9.1625
Jamaica,3286.05615679617,7.8554997
Japan,30235.081846415,12.263
Jersey,-1.0,-1.0
Jordan,1849.00314584859,8.144
Juan De Nova Island,-1.0,-1.0
Kazakhstan,1708.48247768514,10.7775
Kenya,369.749970660495,5.889058
Kiribati,1474.06710900841,7.8617387
Kuwait,25692.7132845366,6.1304693
Kyrgyzstan,-1.0,10.575
Laos,-1.0,4.535382
Latvia,4790.851243758,12.13
Lebanon,3796.82079868005,-1.0
Lesotho,964.913196892365,5.83706
Liberia,143.012446825936,3.7858384
Libya,4085.02668905997,6.268
Liechtenstein,-1.0,11.51428
Lithuania,5670.2705741579,11.685677
Luxembourg,61572.5383844338,11.3525
Madagascar,231.391651548844,4.4301105
Madeira,-1.0,-1.0
Malawi,231.821720550946,3.6217952
Malaysia,3408.62918885579,7.756
Maldives,3486.74245206912,3.487437
Mali,362.252714786144,1.3250815
Malta,-1.0,9.318
Marshall Islands,-1.0,-1.0
Martinique,-1.0,-1.0
Mauritania,772.346884205313,3.32775
Mauritius,4863.48028830241,7.107273
Mayotte,-1.0,-1.0
Mexico,6036.26169878541,7.29
Micronesia,-1.0,-1.0
Moldova,850.46556212134,10.6847725
Monaco,-1.0,-1.0
Mongolia,675.234839091525,9.44
Montenegro,-1.0,10.545
Montserrat,-1.0,-1.0
Morocco,1760.41003417969,3.684
Mozambique,323.312509752633,2.0624382
Myanmar,150.623784798701,3.1622221
Namibia,3017.12419711803,6.040724
Nauru,-1.0,7.4005513
Nepal,268.220399822332,3.156
Netherlands,33160.5048913471,11.79
New Caledonia,-1.0,-1.0
New Zealand,20395.3059234066,13.219999
Nicaragua,971.913145550502,7.260301
Niger,296.532378727911,1.3297297
Nigeria,753.474678222764,5.265448
Niue,-1.0,-1.0
Norfolk Island,-1.0,-1.0
North Korea,-1.0,-1.0
North Macedonia,2216.61273587381,7.690677
Northern Mariana Islands,-1.0,-1.0
Norway,44745.8368939184,12.23
Oman,6125.77331400009,6.614
Pakistan,554.108971894246,4.3302226
Palau,-1.0,12.296929
Palestinian Territory,-1.0,-1.0
Panama,3963.45179637575,8.44
Papua New Guinea,391.312000895873,3.6042342
Paraguay,1383.259242334,7.23
Peru,2032.54639258027,8.6
Philippines,1073.03930156692,8.64
Pitcairn,-1.0,-1.0
Poland,5524.96424876965,11.69
Portugal,14937.8430135769,7.39
Puerto Rico,-1.0,-1.0
Qatar,29684.0891233351,8.3
Réunion,-1.0,-1.0
Romania,2628.13790473036,10.044001
Russian Federation,3147.06860351563,-1.0
Rwanda,222.832677644139,2.923806
Saba,-1.0,-1.0
Saint Barthelemy,-1.0,-1.0
Saint Eustatius,-1.0,-1.0
Saint Helena,-1.0,-1.0
Saint Kitts and Nevis,-1.0,-1.0
Saint Lucia,-1.0,7.826842
Saint Martin,-1.0,-1.0
Saint Pierre and Miquelon,-1.0,-1.0
Saint Vincent and the Grenadines,-1.0,9.7165365
Samoa,1806.09863531436,11.148
San Marino,-1.0,9.370397
Sao Tome and Principe,604.561282933802,4.8677897
Saudi Arabia,10050.365936052,7.52
Senegal,815.050222040304,1.4473821
Serbia,-1.0,8.546666
Seychelles,9165.31889234305,10.467641
Sierra Leone,219.205133213607,3.14
Singapore,21398.1336325433,10.111
Sint Maarten,-1.0,-1.0
Slovakia,-1.0,10.932
Slovenia,13735.101934917,11.83
Solomon Islands,911.988307243206,5.2496104
Somalia,-1.0,-1.0
South Africa,4357.49043807754,8.82
South Georgia and South Sandwich Islands,-1.0,-1.0
South Korea,-1.0,11.116
South Sudan,-1.0,-1.0
Spain,21375.5255360234,8.64
Sri Lanka,959.773203752468,10.468
Sudan,-1.0,2.832
Suriname,2255.04603377136,7.74
Svalbard,-1.0,-1.0
Sweden,36331.3847437036,12.18
Switzerland,45346.7796943141,11.0925455
Syria,-1.0,5.482
Tajikistan,241.549595371444,10.945883
Tanzania,387.474639892578,4.53
Thailand,2088.73726106461,7.2
Timor-Leste,-1.0,-1.0
Togo,354.007632816425,3.2392576
Tokelau,-1.0,-1.0
Tonga,2032.75327688031,10.061999
Trinidad and Tobago,7681.10388695692,9.622222
Tunisia,2434.28795013666,5.635371
Turkiye,4897.89768823018,-1.0
Turkmenistan,753.634496794594,10.893538
Turks and Caicos Islands,-1.0,-1.0
Tuvalu,-1.0,8.764417
Uganda,221.45890715202,4.45
Ukraine,1090.3232421875,11.232383
United Arab Emirates,29367.5892166255,8.887725
United Kingdom,35034.761253561,11.716104
United States,35535.1868984932,12.82
United States Minor Outlying Islands,-1.0,-1.0
Uruguay,3875.76795791326,8.633333
US Virgin Islands,-1.0,-1.0
Uzbekistan,363.076719316954,10.418908
Vanuatu,1539.46298821788,-1.0
Vatican City,-1.0,-1.0
Venezuela,-1.0,7.734
Vietnam,-1.0,6.4872293
Wallis and Futuna,-1.0,-1.0
Yemen,-1.0,1.9253578
Zambia,377.813608739748,5.754675
Zimbabwe,229.568031400376,7.054
