COUNTRY,INCOME
Saint Vincent and the Grenadines,-1.0
Samoa,3469.68444374116
San Marino,-1.0
Sao Tome and Principe,1199.38387553664
Saudi Arabia,21903.2837717604
Senegal,1151.0912058324
Serbia,4877.80402321905
Seychelles,9920.33901018066
Sierra Leone,522.648321681846
Singapore,45310.3994618189
Sint Maarten,-1.0
Slovakia,-1.0
Slovenia,17479.583018897
Solomon Islands,1733.38945924401
Somalia,-1.0
South Africa,6513.70676196768
South Georgia and South Sandwich Islands,-1.0
South Korea,-1.0
South Sudan,968.890462864365
Spain,23566.2050882242
Sri Lanka,3051.57247314443
Sudan,1470.5302734375
Suriname,5328.55006884081
Svalbard,-1.0
Sweden,49429.3923699191
Switzerland,68518.9893642797
Syria,-1.0
Tajikistan,1034.25035749435
Tanzania,629.660888671875
Thailand,4432.88485064574
Timor-Leste,-1.0
Togo,405.83660689036
Tokelau,-1.0
Tonga,4115.87961239149
Trinidad and Tobago,12059.2410508892
Tunisia,3220.76509626597
Turkiye,9895.72876831683
Turkmenistan,-1.0
Turks and Caicos Islands,-1.0
Tuvalu,-1.0
Uganda,568.608749188006
Ukraine,3354.85131835938
United Arab Emirates,45968.1522391585
United Kingdom,35513.3174807303
United States,44694.9383476126
United States Minor Outlying Islands,-1.0
Uruguay,13468.9150610945
US Virgin Islands,-1.0
Uzbekistan,1846.51367639234
Vanuatu,2591.6087070208
Vatican City,-1.0
Venezuela,-1.0
Vietnam,-1.0
Wallis and Futuna,-1.0
Yemen,-1.0
Zambia,1329.50791519421
Zimbabwe,938.185417387593
