COUNTRY,INCOME
Russian Federation,7375.267578125
Rwanda,597.14131007307
Saba,-1.0
Saint Barthelemy,-1.0
Saint Eustatius,-1.0
Saint Helena,-1.0
Saint Kitts and Nevis,-1.0
Saint Lucia,-1.0
Saint Martin,-1.0
Saint Pierre and Miquelon,-1.0
Saint Vincent and the Grenadines,-1.0
Samoa,3630.76011627672
San Marino,-1.0
Sao Tome and Principe,913.944222940681
Saudi Arabia,17766.447471294
Senegal,1062.34056706945
Serbia,4584.55726174752
Seychelles,12366.6101701737
Sierra Leone,507.464447389797
Singapore,43257.8620227319
Sint Maarten,-1.0
Slovakia,-1.0
Slovenia,15900.3275630356
Solomon Islands,1842.37522951553
Somalia,-1.0
South Africa,5051.03503831485
South Georgia and South Sandwich Islands,-1.0
South Korea,-1.0
South Sudan,779.220182763077
Spain,21727.0271063482
Sri Lanka,3677.66226183765
Sudan,1900.49035644531
Suriname,7242.75939785142
Svalbard,-1.0
Sweden,43373.545425611
Switzerland,66347.4161586484
Syria,-1.0
Tajikistan,1029.79225714224
Tanzania,776.325134277344
Thailand,4349.37247868885
Timor-Leste,1341.24987366833
Togo,476.992040803816
Tokelau,-1.0
Tonga,3788.99514584215
Trinidad and Tobago,16451.3872957202
Tunisia,3310.48438181382
Turkiye,9294.2728117552
Turkmenistan,-1.0
Turks and Caicos Islands,23359.8988534072
Tuvalu,-1.0
Uganda,657.898784866267
Ukraine,1908.15344238281
United Arab Emirates,39877.4180425213
United Kingdom,37457.2610323783
United States,48913.853095805
United States Minor Outlying Islands,-1.0
Uruguay,14193.595040802
US Virgin Islands,-1.0
Uzbekistan,2416.42223743748
Vanuatu,2568.12114482678
Vatican City,-1.0
Venezuela,-1.0
Vietnam,-1.0
Wallis and Futuna,-1.0
Yemen,-1.0
Zambia,1040.46877283228
Zimbabwe,1069.74269166441
