COUNTRY,INCOME
Paraguay,4950.51271886429
Peru,4760.84808446355
Philippines,2348.50524519898
Pitcairn,-1.0
Poland,11566.2371599885
Portugal,18736.5080526805
Puerto Rico,-1.0
Qatar,63532.8740716148
Réunion,-1.0
Romania,7534.11619342209
Russian Federation,11354.2119140625
Rwanda,532.231267121019
Saba,-1.0
Saint Barthelemy,-1.0
Saint Eustatius,-1.0
Saint Helena,-1.0
Saint Kitts and Nevis,-1.0
Saint Lucia,-1.0
Saint Martin,-1.0
Saint Pierre and Miquelon,-1.0
Saint Vincent and the Grenadines,-1.0
Samoa,3341.71424120863
San Marino,-1.0
Sao Tome and Principe,1163.73579213605
Saudi Arabia,20885.2421035807
Senegal,1202.74775175367
Serbia,5470.95100973029
Seychelles,9931.30903399716
Sierra Leone,388.425604620778
Singapore,44678.0997784174
Sint Maarten,-1.0
Slovakia,-1.0
Slovenia,19709.8852328883
Solomon Islands,1574.03544746619
Somalia,-1.0
South Africa,6933.29980315517
South Georgia and South Sandwich Islands,-1.0
South Korea,-1.0
South Sudan,298.217115694291
Spain,26212.6958902645
Sri Lanka,2983.67214570735
Sudan,1451.39624023438
Suriname,4497.99418510318
Svalbard,-1.0
Sweden,51652.8181092811
Switzerland,70650.760298422
Syria,-1.0
Tajikistan,883.221975073138
Tanzania,597.981872558594
Thailand,4297.93447743939
Timor-Leste,-1.0
Togo,468.332167095986
Tokelau,-1.0
Tonga,3620.13643908588
Trinidad and Tobago,10886.1816123318
Tunisia,3334.69499654786
Turkiye,9534.73734440973
Turkmenistan,3062.0726371186
Turks and Caicos Islands,-1.0
Tuvalu,-1.0
Uganda,639.725790235336
Ukraine,2911.00708007813
United Arab Emirates,43434.61702074
United Kingdom,35752.9581965813
United States,42638.6496995193
United States Minor Outlying Islands,-1.0
Uruguay,13377.3168420144
US Virgin Islands,-1.0
Uzbekistan,1667.13084700398
Vanuatu,2804.42282382748
Vatican City,-1.0
Venezuela,-1.0
Vietnam,-1.0
Wallis and Futuna,-1.0
Yemen,-1.0
Zambia,1169.48491963674
Zimbabwe,765.566001364165
