COUNTRY,INCOME,AVG_YR_SCH
Kenya,695.143847546551,6.1573052
Kiribati,1757.94377606364,8.111187
Kuwait,42830.2908276856,6.22
Kyrgyzstan,-1.0,10.745999
Laos,-1.0,4.7553983
Latvia,10669.3749667812,12.17
Lebanon,4465.90891619742,8.04
Lesotho,1102.99345372977,5.685
Liberia,199.688016781424,3.9773717
Libya,8271.09389811083,6.788
Liechtenstein,-1.0,11.5752325
Lithuania,10359.4260498631,12.16
Luxembourg,81562.14558327,11.63
Madagascar,355.145095261062,4.5672297
Madeira,-1.0,-1.0
Malawi,267.838139420418,4.077693
Malaysia,5168.77782550074,8.575
Maldives,4324.05645486568,4.0622644
Mali,469.514837098652,1.556
Malta,-1.0,9.86
Marshall Islands,-1.0,-1.0
Martinique,-1.0,-1.0
Mauritania,1102.7492108824,3.5757556
Mauritius,6094.64944433375,7.7127275
Mayotte,-1.0,-1.0
Mexico,7668.30164523624,7.88
Micronesia,-1.0,-1.0
Moldova,1435.21838320135,11.28
Monaco,-1.0,-1.0
Mongolia,1245.58654029045,9.74
Montenegro,5340.97205673705,10.86
Montserrat,-1.0,-1.0
Morocco,2259.54272460938,3.97
Mozambique,408.94133528002,2.2397692
Myanmar,252.14641443627,3.441887
Namibia,3597.38743785319,6.2320685
Nauru,-1.0,7.6991706
Nepal,371.448997861793,3.312
Netherlands,42859.0832777036,11.99
New Caledonia,-1.0,-1.0
New Zealand,25405.1507435272,13.334
Nicaragua,1207.22546775977,7.654062
Niger,403.250294265174,1.4352639
Nigeria,1482.60368451609,5.9338493
Niue,-1.0,-1.0
Norfolk Island,-1.0,-1.0
North Korea,-1.0,-1.0
North Macedonia,3023.50288522333,8.546694
Northern Mariana Islands,-1.0,-1.0
Norway,66289.581049112,12.41
Oman,9508.45427508192,7.646
Pakistan,730.381902261742,4.55
Palau,-1.0,12.471286
Palestinian Territory,-1.0,-1.0
Panama,5398.48876464385,8.86
Papua New Guinea,949.037117992784,3.8292408
Paraguay,2708.90194271378,7.15
Peru,2841.78863982751,8.19
Philippines,1632.71253499643,8.6925
Pitcairn,-1.0,-1.0
Poland,9386.70787095303,12.05
Portugal,18495.4244168945,7.67
Puerto Rico,-1.0,-1.0
Qatar,45383.6030206788,9.48
Réunion,-1.0,-1.0
Romania,6573.7789876148,10.59
Russian Federation,7270.67919921875,-1.0
Rwanda,358.649404184835,3.3306715
Saba,-1.0,-1.0
Saint Barthelemy,-1.0,-1.0
Saint Eustatius,-1.0,-1.0
Saint Helena,-1.0,-1.0
Saint Kitts and Nevis,-1.0,8.948614
Saint Lucia,-1.0,8.098421
Saint Martin,-1.0,-1.0
Saint Pierre and Miquelon,-1.0,-1.0
Saint Vincent and the Grenadines,-1.0,9.963823
Samoa,2568.68767072079,11.376
San Marino,-1.0,9.659887
Sao Tome and Principe,789.924840982233,5.0503645
Saudi Arabia,14524.0651102825,8.233334
Senegal,1058.53562820913,1.71
Serbia,4786.63581651988,9.816667
Seychelles,9958.31972621513,10.614103
Sierra Leone,333.096720120328,3.2253501
Singapore,32959.45037083,10.21
Sint Maarten,-1.0,-1.0
Slovakia,-1.0,11.604
Slovenia,18967.7122549357,11.75
Solomon Islands,1212.99544931404,5.370925
Somalia,-1.0,-1.0
South Africa,5334.00992114111,9.08
South Georgia and South Sandwich Islands,-1.0,-1.0
South Korea,-1.0,11.055
South Sudan,-1.0,-1.0
Spain,27377.4783436333,9.12
Sri Lanka,1464.28480233229,10.35
Sudan,-1.0,3.01
Suriname,4329.07809012531,7.861296
Svalbard,-1.0,-1.0
Sweden,46849.5373137718,12.4
Switzerland,51128.2979377903,12.273131
Syria,-1.0,6.61
Tajikistan,610.39316264207,11.055294
Tanzania,471.202667236328,4.875
Thailand,3157.44993023917,7.1299996
Timor-Leste,-1.0,-1.0
Togo,371.513117231301,3.3090022
Tokelau,-1.0,-1.0
Tonga,2615.27883839251,10.24
Trinidad and Tobago,11792.3113785676,10.130556
Tunisia,2807.89780682694,6.1423526
Turkiye,8093.66040175514,-1.0
Turkmenistan,1439.07028045935,10.874718
Turks and Caicos Islands,-1.0,-1.0
Tuvalu,-1.0,9.116206
Uganda,300.274582189524,4.975
Ukraine,2552.73315429688,11.40294
United Arab Emirates,39986.8541720853,9.326364
United Kingdom,42710.9708799221,12.530024
United States,40525.8197474918,12.95
United States Minor Outlying Islands,-1.0,-1.0
Uruguay,6805.54410544202,8.185
US Virgin Islands,-1.0,-1.0
Uzbekistan,664.272004884738,10.695213
Vanuatu,2035.04706913776,5.7614417
Vatican City,-1.0,-1.0
Venezuela,-1.0,7.99
Vietnam,-1.0,7.119724
Wallis and Futuna,-1.0,-1.0
Yemen,-1.0,2.4022405
Zambia,688.941663414731,6.0278196
Zimbabwe,119.859519413723,7.3599997
