COUNTRY,INCOME
Palestinian Territory,-1.0
Panama,10890.4694183573
Papua New Guinea,1990.52566306704
Paraguay,4747.87228354581
Peru,5281.02484482639
Philippines,3130.21304409611
Pitcairn,-1.0
Poland,13469.780485099
Portugal,17471.0655646446
Puerto Rico,-1.0
Qatar,38207.1764491326
Réunion,-1.0
Romania,10801.9835404596
Russian Federation,8080.5556640625
Rwanda,633.393155428554
Saba,-1.0
Saint Barthelemy,-1.0
Saint Eustatius,-1.0
Saint Helena,-1.0
Saint Kitts and Nevis,-1.0
Saint Lucia,-1.0
Saint Martin,-1.0
Saint Pierre and Miquelon,-1.0
Saint Vincent and the Grenadines,-1.0
Samoa,3606.04531665576
San Marino,-1.0
Sao Tome and Principe,1699.15954669493
Saudi Arabia,18838.3821047442
Senegal,1267.6617498477
Serbia,6351.26973560665
Seychelles,10722.8160783263
Sierra Leone,437.714701911322
Singapore,40860.480663045
Sint Maarten,-1.0
Slovakia,-1.0
Slovenia,20345.7761094132
Solomon Islands,1931.16907936912
Somalia,-1.0
South Africa,4522.84001255307
South Georgia and South Sandwich Islands,-1.0
South Korea,-1.0
South Sudan,-1.0
Spain,22324.6207645644
Sri Lanka,3490.72590210904
Sudan,485.285614013672
Suriname,3156.8889304821
Svalbard,-1.0
Sweden,45322.0070698567
Switzerland,62971.4161735291
Syria,-1.0
Tajikistan,850.794369606407
Tanzania,938.840087890625
Thailand,5441.47722591718
Timor-Leste,1201.19346450575
Togo,786.032529797336
Tokelau,-1.0
Tonga,4551.75928879346
Trinidad and Tobago,12394.7286305631
Tunisia,2982.86785212874
Turkiye,7197.80195462463
Turkmenistan,-1.0
Turks and Caicos Islands,17787.3353490485
Tuvalu,-1.0
Uganda,636.504446160616
Ukraine,3279.91259765625
United Arab Emirates,33903.4342222379
United Kingdom,-1.0
United States,53863.9016226739
United States Minor Outlying Islands,-1.0
Uruguay,13782.9033457083
US Virgin Islands,-1.0
Uzbekistan,1422.76002217429
Vanuatu,3045.28621908963
Vatican City,-1.0
Venezuela,-1.0
Vietnam,-1.0
Wallis and Futuna,-1.0
Yemen,-1.0
Zambia,693.425361843464
Zimbabwe,1171.84883657955
